,k,P
2113,0.009199541043066,7737.587626448
2114,0.009206100796226,7740.040196502
2115,0.009212660840758,7742.489791542
2116,0.009219221176638,7744.936409691
2117,0.009225781803843,7747.380059105
2118,0.009232342722348,7749.820738164
2119,0.009238903932134,7752.258448807
2120,0.009245465433178,7754.693190715
2121,0.009252027225459,7757.124968512
2122,0.00925858930896,7759.553782507
2123,0.009265151683659,7761.979634311
2124,0.009271714349541,7764.402525553
2125,0.009278277306587,7766.822457852
2126,0.009284840554781,7769.239432835
2127,0.009291404094107,7771.65345204
2128,0.009297967924552,7774.064512077
2129,0.0093045320461,7776.472623963
2130,0.009311096458738,7778.877784861
2131,0.009317661162455,7781.279996384
2132,0.009324226157238,7783.679260144
2133,0.009330791443077,7786.075577751
2134,0.009337357019961,7788.468950819
2135,0.009343922887881,7790.859380963
2136,0.009350489046829,7793.246867063
2137,0.009357055496797,7795.631415716
2138,0.009363622237778,7798.013026183
2139,0.009370189269765,7800.391700074
2140,0.009376756592754,7802.767439002
2141,0.009383324206739,7805.140244583
2142,0.009389892111717,7807.510118436
2143,0.009396460307685,7809.87705893
2144,0.00940302879464,7812.241073259
2145,0.009409597572581,7814.60216088
2146,0.009416166641506,7816.960323068
2147,0.009422736001416,7819.315560131
2148,0.009429305652312,7821.667876066
2149,0.009435875594194,7824.017271343
2150,0.009442445827066,7826.363747564
2151,0.009449016350929,7828.707306331
2152,0.009455587165789,7831.047949247
2153,0.009462158271649,7833.385677922
2154,0.009468729668514,7835.720493972
2155,0.00947530135639,7838.052393659
2156,0.009481873335285,7840.38138839
2157,0.009488445605205,7842.707475124
2158,0.009495018166159,7845.030655461
2159,0.009501591018156,7847.350930992
2160,0.009508164161205,7849.668303311
2161,0.009514737595317,7851.982774011
2162,0.009521311320503,7854.29434469
2163,0.009527885336775,7856.603015712
2164,0.009534459644145,7858.908789244
2165,0.009541034242628,7861.211668886
2166,0.009547609132237,7863.511654776
2167,0.009554184312986,7865.808748507
2168,0.009560759784893,7868.102951673
2169,0.009567335547972,7870.394265871
2170,0.009573911602241,7872.682692704
2171,0.009580487947717,7874.968229802
2172,0.00958706458442,7877.25088603
2173,0.009593641512368,7879.530659534
2174,0.009600218731581,7881.807552374
2175,0.009606796242081,7884.081563241
2176,0.009613374043888,7886.352697822
2177,0.009619952137024,7888.620955964
2178,0.009626530521512,7890.88633925
2179,0.009633109197377,7893.148849261
2180,0.009639688164641,7895.408487582
2181,0.009646267423331,7897.665255804
2182,0.009652846973471,7899.919155525
2183,0.009659426815088,7902.170182641
2184,0.00966600694821,7904.418349205
2185,0.009672587372864,7906.663651837
2186,0.009679168089078,7908.906092116
2187,0.009685749096882,7911.145671613
2188,0.009692330396306,7913.382391904
2189,0.009698911987381,7915.616254558
2190,0.009705493870137,7917.847261152
2191,0.009712076044607,7920.075413996
2192,0.009718658510823,7922.300709265
2193,0.00972524126882,7924.523156605
2194,0.009731824318631,7926.742754084
2195,0.00973840766029,7928.959503271
2196,0.009744991293835,7931.17340574
2197,0.0097515752193,7933.384463065
2198,0.009758159436722,7935.592676826
2199,0.009764743946141,7937.79805002
2200,0.009771328747592,7940.000575378
2201,0.009777913841117,7942.200267145
2202,0.009784499226754,7944.397121503
2203,0.009791084904543,7946.591138579
2204,0.009797670874527,7948.78232258
2205,0.009804257136746,7950.970673816
2206,0.009810843691243,7953.156193848
2207,0.009817430538061,7955.338884237
2208,0.009824017677244,7957.518746546
2209,0.009830605108837,7959.69578234
2210,0.009837192832884,7961.869993191
2211,0.009843780849432,7964.041381074
2212,0.009850369158526,7966.209939988
2213,0.009856957760215,7968.37568443
2214,0.009863546654546,7970.538610023
2215,0.009870135841568,7972.6987183
2216,0.00987672532133,7974.856010829
2217,0.009883315093881,7977.010489156
2218,0.009889905159273,7979.162154835
2219,0.009896495517557,7981.311009421
2220,0.009903086168784,7983.457050906
2221,0.009909677113007,7985.600288003
2222,0.009916268350279,7987.74071807
2223,0.009922859880655,7989.878342193
2224,0.009929451704189,7992.013163794
2225,0.009936043820936,7994.145183505
2226,0.009942636230952,7996.274402056
2227,0.009949228934293,7998.400821779
2228,0.009955821931018,8000.524444817
2229,0.009962415221183,8002.645272089
2230,0.009969008804848,8004.76330514
2231,0.009975602682071,8006.878545519
2232,0.009982196852913,8008.990994782
2233,0.009988791317433,8011.100654495
2234,0.009995386075694,8013.207526137
2235,0.01000198112776,8015.31160491
2236,0.01000857647368,8017.412904259
2237,0.01001517211354,8019.511420066
2238,0.01002176804739,8021.60715386
2239,0.01002836427529,8023.700107172
2240,0.01003496079731,8025.790281539
2241,0.01004155761352,8027.877678503
2242,0.01004815472399,8029.962299615
2243,0.01005475212877,8032.044143116
2244,0.01006134982794,8034.123216623
2245,0.01006794782157,8036.199518794
2246,0.01007454610973,8038.273051158
2247,0.01008114469247,8040.343815245
2248,0.01008774356989,8042.411812587
2249,0.01009434274204,8044.477044725
2250,0.010100942209,8046.539513198
2251,0.01010754197083,8048.599214716
2252,0.01011414202762,8050.656159722
2253,0.01012074237944,8052.710345542
2254,0.01012734302636,8054.761771916
2255,0.01013394396845,8056.81044394
2256,0.01014054520579,8058.856361066
2257,0.01014714673846,8060.899525048
2258,0.01015374856654,8062.939937409
2259,0.01016035069009,8064.977599671
2260,0.0101669531092,8067.012513367
2261,0.01017355582395,8069.044680041
2262,0.01018015883441,8071.074101223
2263,0.01018676214067,8073.100771523
2264,0.01019336574281,8075.12470526
2265,0.01019996964091,8077.145897898
2266,0.01020657383504,8079.16435095
2267,0.0102131783253,8081.180065923
2268,0.01021978311176,8083.193044331
2269,0.01022638819451,8085.203287687
2270,0.01023299357363,8087.210797514
2271,0.0102395992492,8089.215571293
2272,0.01024620522132,8091.217618716
2273,0.01025281149007,8093.216936437
2274,0.01025941805554,8095.21352659
2275,0.0102660249178,8097.207390687
2276,0.01027263207696,8099.198528789
2277,0.0102792395331,8101.186945292
2278,0.01028584728631,8103.172638144
2279,0.01029245533667,8105.155612577
2280,0.01029906368428,8107.135868396
2281,0.01030567232923,8109.11340711
2282,0.01031228127162,8111.088230232
2283,0.01031889051152,8113.060339277
2284,0.01032550004905,8115.029735765
2285,0.01033210988428,8116.996421231
2286,0.01033872001732,8118.960390213
2287,0.01034533044826,8120.921657063
2288,0.01035194117719,8122.880217199
2289,0.01035855220421,8124.836072103
2290,0.01036516352941,8126.789223268
2291,0.0103717751529,8128.739672192
2292,0.01037838707478,8130.687420378
2293,0.01038499929513,8132.632469333
2294,0.01039161181406,8134.574821452
2295,0.01039822463167,8136.514471609
2296,0.01040483774805,8138.451431251
2297,0.01041145116332,8140.385697535
2298,0.01041806487757,8142.317271947
2299,0.0104246788909,8144.246155977
2300,0.01043129320342,8146.172351123
2301,0.01043790781522,8148.095858891
2302,0.01044452272642,8150.016675709
2303,0.01045113793711,8151.934812571
2304,0.01045775344741,8153.850266309
2305,0.01046436925741,8155.763038509
2306,0.01047098536723,8157.673128846
2307,0.01047760177696,8159.580542124
2308,0.01048421848673,8161.485278247
2309,0.01049083549663,8163.387338689
2310,0.01049745280678,8165.286724931
2311,0.01050407041727,8167.18343846
2312,0.01051068832824,8169.07748077
2313,0.01051730653977,8170.968853388
2314,0.01052392505199,8172.857551191
2315,0.01053054386501,8174.743587317
2316,0.01053716297894,8176.626958481
2317,0.01054378239389,8178.507665661
2318,0.01055040210997,8180.385710324
2319,0.0105570221273,8182.261093935
2320,0.01056364244599,8184.133817965
2321,0.01057026306616,8186.00388389
2322,0.01057688398793,8187.871293189
2323,0.01058350521141,8189.736043344
2324,0.01059012673671,8191.598143207
2325,0.01059674856396,8193.457590757
2326,0.01060337069327,8195.314387463
2327,0.01060999312476,8197.168534794
2328,0.01061661585855,8199.020034221
2329,0.01062323889477,8200.868887221
2330,0.01062986223352,8202.715096541
2331,0.01063648587494,8204.558654059
2332,0.01064310981914,8206.399575719
2333,0.01064973406624,8208.237856673
2334,0.01065635861638,8210.073496558
2335,0.01066298346966,8211.906500215
2336,0.01066960862622,8213.736867496
2337,0.01067623408618,8215.56459986
2338,0.01068285984967,8217.389698768
2339,0.0106894859168,8219.212165676
2340,0.01069611228772,8221.032002049
2341,0.01070273896253,8222.849209359
2342,0.01070936594138,8224.663789929
2343,0.01071599322439,8226.475734521
2344,0.01072262081168,8228.285062211
2345,0.01072924870339,8230.091766469
2346,0.01073587689965,8231.895848745
2347,0.01074250540059,8233.697310485
2348,0.01074913420633,8235.496153142
2349,0.01075576331701,8237.292378167
2350,0.01076239273276,8239.085987015
2351,0.01076902245372,8240.876977118
2352,0.01077565248001,8242.665357368
2353,0.01078228281177,8244.451125645
2354,0.01078891344914,8246.234283406
2355,0.01079554439225,8248.014832096
2356,0.01080217564123,8249.792773168
2357,0.01080880719623,8251.568108077
2358,0.01081543905737,8253.340838289
2359,0.01082207122479,8255.110959499
2360,0.01082870369864,8256.878483797
2361,0.01083533647905,8258.64340757
2362,0.01084196956616,8260.40573299
2363,0.01084860296011,8262.165457182
2364,0.01085523666104,8263.922587653
2365,0.01086187066908,8265.677123271
2366,0.01086850498439,8267.429065474
2367,0.0108751396071,8269.178415703
2368,0.01088177453735,8270.925175399
2369,0.0108884097753,8272.669346014
2370,0.01089504532107,8274.410929006
2371,0.01090168117482,8276.149917771
2372,0.01090831733669,8277.886328642
2373,0.01091495380682,8279.620155976
2374,0.01092159058536,8281.351401181
2375,0.01092822767246,8283.080065679
2376,0.01093486506826,8284.806150895
2377,0.01094150277292,8286.52965826
2378,0.01094814078657,8288.250589207
2379,0.01095477910937,8289.968945149
2380,0.01096141774146,8291.6847231
2381,0.010968056683,8293.397932708
2382,0.01097469593414,8295.10857148
2383,0.01098133549502,8296.816640832
2384,0.0109879753658,8298.522142177
2385,0.01099461554663,8300.225076941
2386,0.01100125603766,8301.925446558
2387,0.01100789683905,8303.623254249
2388,0.01101453795094,8305.318489723
2389,0.0110211793735,8307.011171552
2390,0.01102782110688,8308.701293793
2391,0.01103446315122,8310.388855793
2392,0.0110411055067,8312.073862775
2393,0.01104774817346,8313.756314314
2394,0.01105439115166,8315.436211824
2395,0.01106103444146,8317.113556713
2396,0.01106767804302,8318.788350394
2397,0.01107432195649,8320.460594292
2398,0.01108096618204,8322.130289836
2399,0.01108761071982,8323.797438431
2400,0.01109425557,8325.462032794
2401,0.01110090073273,8327.124090569
2402,0.01110754620817,8328.783605435
2403,0.0111141919965,8330.440578806
2404,0.01112083809786,8332.095012027
2405,0.01112748451243,8333.746906543
2406,0.01113413124037,8335.396263738
2407,0.01114077828184,8337.043085021
2408,0.011147425637,8338.687373655
2409,0.01115407330603,8340.329120644
2410,0.01116072128908,8341.968341926
2411,0.01116736958632,8343.605032792
2412,0.01117401819793,8345.23919464
2413,0.01118066712406,8346.870828869
2414,0.01118731636489,8348.499936882
2415,0.01119396592058,8350.126520086
2416,0.0112006157913,8351.750581409
2417,0.01120726597723,8353.37211087
2418,0.01121391647853,8354.991127062
2419,0.01122056729537,8356.607623876
2420,0.01122721842793,8358.22160055
2421,0.01123386987637,8359.833062473
2422,0.01124052164088,8361.442009133
2423,0.01124717372161,8363.048441915
2424,0.01125382611875,8364.652362208
2425,0.01126047883247,8366.253771401
2426,0.01126713186294,8367.852670888
2427,0.01127378521034,8369.449062071
2428,0.01128043887485,8371.042946343
2429,0.01128709285663,8372.634315891
2430,0.01129374715587,8374.223189255
2431,0.01130040177275,8375.809559661
2432,0.01130705670744,8377.393428489
2433,0.01131371196012,8378.974797119
2434,0.01132036753097,8380.553666927
2435,0.01132702342017,8382.130039298
2436,0.0113336796279,8383.703915611
2437,0.01134033615434,8385.275298261
2438,0.01134699299966,8386.844180578
2439,0.01135365016406,8388.410576282
2440,0.01136030764772,8389.974481313
2441,0.01136696545081,8391.535897048
2442,0.01137362357353,8393.094824869
2443,0.01138028201605,8394.651266161
2444,0.01138694077855,8396.205222315
2445,0.01139359986123,8397.756695416
2446,0.01140025926427,8399.305677802
2447,0.01140691898786,8400.852185862
2448,0.01141357903218,8402.396214127
2449,0.01142023939741,8403.937761433
2450,0.01142690008375,8405.476834226
2451,0.01143356109139,8407.013430925
2452,0.01144022242051,8408.547553227
2453,0.0114468840713,8410.079202505
2454,0.01145354604396,8411.608380128
2455,0.01146020833867,8413.135087473
2456,0.01146687095562,8414.659325926
2457,0.011473533895,8416.181096876
2458,0.01148019715702,8417.700392463
2459,0.01148686074185,8419.217231184
2460,0.0114935246497,8420.73160634
2461,0.01150018888075,8422.243519205
2462,0.0115068534352,8423.752971134
2463,0.01151351831325,8425.259963483
2464,0.01152018351509,8426.764497617
2465,0.01152684904091,8428.266574902
2466,0.01153351489092,8429.766196711
2467,0.0115401810653,8431.263359417
2468,0.01154684756427,8432.758073685
2469,0.011553514388,8434.250336405
2470,0.01156018153671,8435.740148939
2471,0.01156684901059,8437.227512639
2472,0.01157351680984,8438.712428857
2473,0.01158018493467,8440.194898955
2474,0.01158685338526,8441.674924306
2475,0.01159352216183,8443.152498821
2476,0.01160019126458,8444.627638506
2477,0.0116068606937,8446.100336712
2478,0.0116135304494,8447.570595435
2479,0.01162020053189,8449.038413595
2480,0.01162687094136,8450.50379705
2481,0.01163354167802,8451.966744988
2482,0.01164021274208,8453.427258749
2483,0.01164688413375,8454.885339674
2484,0.01165355585322,8456.340989111
2485,0.0116602279007,8457.794208412
2486,0.01166690027641,8459.244998948
2487,0.01167357298054,8460.693362097
2488,0.01168024601332,8462.139289094
2489,0.01168691937494,8463.582800162
2490,0.01169359306561,8465.023887641
2491,0.01170026708555,8466.462552862
2492,0.01170694143497,8467.898797153
2493,0.01171361611407,8469.332621846
2494,0.01172029112307,8470.764028277
2495,0.01172696646218,8472.193017784
2496,0.01173364213161,8473.619591717
2497,0.01174031813157,8475.043746085
2498,0.01174699446229,8476.465492174
2499,0.01175367112397,8477.884826573
2500,0.01176034811682,8479.301750619
2501,0.01176702544107,8480.716265644
2502,0.01177370309692,8482.128372985
2503,0.0117803810846,8483.538073979
2504,0.01178705940432,8484.945369975
2505,0.0117937380563,8486.350254367
2506,0.01180041704076,8487.752744179
2507,0.01180709635791,8489.152832067
2508,0.01181377600798,8490.550520112
2509,0.01182045599117,8491.945807088
2510,0.01182713630772,8493.338699085
2511,0.01183381695785,8494.729195154
2512,0.01184049794177,8496.11729662
2513,0.0118471792597,8497.503004805
2514,0.01185386091187,8498.886321037
2515,0.01186054289851,8500.267246643
2516,0.01186722521983,8501.645782959
2517,0.01187390787605,8503.021931336
2518,0.01188059086741,8504.395682726
2519,0.01188727419413,8505.767057776
2520,0.01189395785643,8507.136048687
2521,0.01190064185454,8508.502656701
2522,0.01190732618868,8509.866883135
2523,0.01191401085908,8511.228729302
2524,0.01192069586598,8512.588196521
2525,0.01192738120959,8513.945286109
2526,0.01193406689014,8515.299999393
2527,0.01194075290787,8516.652331311
2528,0.01194743926301,8518.002296174
2529,0.01195412595578,8519.349887582
2530,0.01196081298642,8520.695107793
2531,0.01196750035515,8522.037958115
2532,0.01197418806221,8523.378439866
2533,0.01198087610784,8524.716554368
2534,0.01198756449226,8526.05230295
2535,0.0119942532157,8527.385687519
2536,0.01200094227841,8528.71669952
2537,0.01200763168061,8530.045357195
2538,0.01201432142254,8531.371654027
2539,0.01202101150444,8532.695592417
2540,0.01202770192654,8534.017167496
2541,0.01203439268908,8535.336389208
2542,0.0120410837923,8536.653255207
2543,0.01204777523643,8537.967766793
2544,0.01205446702171,8539.279925273
2545,0.01206115914839,8540.589731966
2546,0.01206785161669,8541.89718817
2547,0.01207454442686,8543.202295231
2548,0.01208123757915,8544.505054115
2549,0.01208793107379,8545.805455628
2550,0.01209462491102,8547.103521617
2551,0.01210131909108,8548.399243416
2552,0.01210801361422,8549.692622309
2553,0.01211470848068,8550.983659582
2554,0.01212140369071,8552.272356525
2555,0.01212809924455,8553.558714444
2556,0.01213479514244,8554.842734614
2557,0.01214149138462,8556.124418377
2558,0.01214818797135,8557.403761115
2559,0.01215488490288,8558.680775152
2560,0.01216158217943,8559.955456523
2561,0.01216827980128,8561.227806499
2562,0.01217497776865,8562.497826363
2563,0.01218167608181,8563.7655174
2564,0.012188374741,8565.030880904
2565,0.01219507374647,8566.293918175
2566,0.01220177309846,8567.554633568
2567,0.01220847279724,8568.813010479
2568,0.01221517284305,8570.069075695
2569,0.01222187323614,8571.322819668
2570,0.01222857397677,8572.574243211
2571,0.01223527506519,8573.823347373
2572,0.01224197650164,8575.070135091
2573,0.0122486782864,8576.314606661
2574,0.0122553804197,8577.556763369
2575,0.01226208290181,8578.796609116
2576,0.01226878573297,8580.034130514
2577,0.01227548891346,8581.269349429
2578,0.01228219244351,8582.502258452
2579,0.0122888963234,8583.732858862
2580,0.01229560055338,8584.961152028
2581,0.0123023051337,8586.187135451
2582,0.01230901006462,8587.410817261
2583,0.01231571534641,8588.632195503
2584,0.01232242097932,8589.851271456
2585,0.01232912696362,8591.068047619
2586,0.01233583329956,8592.282516612
2587,0.01234253998741,8593.494692698
2588,0.01234924702742,8594.704567011
2589,0.01235595441987,8595.912149214
2590,0.01236266216501,8597.117436529
2591,0.0123693702631,8598.320430222
2592,0.01237607871442,8599.521131552
2593,0.01238278751923,8600.71954178
2594,0.01238949667778,8601.915662167
2595,0.01239620619035,8603.109493974
2596,0.01240291605721,8604.301038462
2597,0.01240962627862,8605.490296893
2598,0.01241633685484,8606.677270531
2599,0.01242304778615,8607.861960646
2600,0.01242975907282,8609.044368518
2601,0.0124364707151,8610.224495438
2602,0.01244318271328,8611.402342682
2603,0.01244989506763,8612.577892611
2604,0.0124566077784,8613.75118212
2605,0.01246332084588,8614.922195406
2606,0.01247003427034,8616.090933712
2607,0.01247674805205,8617.257398282
2608,0.01248346219127,8618.421590356
2609,0.01249017668829,8619.583511176
2610,0.01249689154339,8620.74316198
2611,0.01250360675682,8621.900544007
2612,0.01251032232887,8623.055658497
2613,0.01251703825982,8624.2085067
2614,0.01252375454993,8625.359089843
2615,0.0125304711995,8626.5074092
2616,0.01253718820878,8627.653466027
2617,0.01254390557807,8628.797261597
2618,0.01255062330764,8629.938787448
2619,0.01255734139776,8631.07806293
2620,0.01256405984872,8632.215080873
2621,0.01257077866081,8633.349842333
2622,0.01257749783429,8634.482348541
2623,0.01258421736945,8635.612600721
2624,0.01259093726657,8636.74060011
2625,0.01259765752593,8637.866347934
2626,0.01260437814782,8638.989845429
2627,0.01261109913251,8640.111093835
2628,0.0126178204803,8641.2300944
2629,0.01262454219147,8642.346848376
2630,0.0126312642663,8643.461357023
2631,0.01263798670508,8644.573621611
2632,0.01264470950809,8645.683635198
2633,0.01265143267561,8646.791408368
2634,0.01265815620795,8647.896946441
2635,0.01266488010538,8649.00024513
2636,0.01267160436819,8650.101305658
2637,0.01267832899668,8651.200129248
2638,0.01268505399112,8652.296717115
2639,0.01269177935181,8653.391067367
2640,0.01269850507905,8654.483187134
2641,0.01270523117312,8655.573074808
2642,0.0127119576343,8656.660731616
2643,0.01271868446291,8657.746158785
2644,0.01272541165922,8658.829357543
2645,0.01273213922353,8659.910329116
2646,0.01273886715614,8660.98907474
2647,0.01274559545733,8662.06559566
2648,0.01275232412741,8663.139893096
2649,0.01275905316667,8664.211955326
2650,0.0127657825754,8665.281808045
2651,0.0127725123539,8666.349440728
2652,0.01277924250247,8667.414854578
2653,0.01278597302141,8668.478050811
2654,0.01279270391101,8669.539030646
2655,0.01279943517157,8670.5977953
2656,0.01280616680339,8671.654345991
2657,0.01281289880678,8672.708683939
2658,0.01281963118202,8673.76081037
2659,0.01282636392943,8674.810719749
2660,0.0128330970493,8675.85842602
2661,0.01283983054194,8676.90392429
2662,0.01284656440765,8677.947215746
2663,0.01285329864673,8678.988301594
2664,0.01286003325948,8680.027183047
2665,0.01286676824621,8681.06386132
2666,0.01287350360723,8682.098337639
2667,0.01288023934283,8683.130613233
2668,0.01288697545333,8684.160693128
2669,0.01289371193903,8685.188557007
2670,0.01290044880025,8686.214236574
2671,0.01290718603727,8687.23772009
2672,0.01291392365043,8688.259009032
2673,0.01292066164001,8689.2781003
2674,0.01292740000634,8690.295002457
2675,0.01293413874972,8691.309713284
2676,0.01294087787046,8692.322233977
2677,0.01294761736888,8693.332565755
2678,0.01295435724528,8694.340709778
2679,0.01296109749997,8695.346667302
2680,0.01296783813328,8696.350439525
2681,0.01297457914551,8697.352027664
2682,0.01298132053698,8698.351432948
2683,0.012988062308,8699.348642001
2684,0.01299480445888,8700.343684538
2685,0.01300154698995,8701.336546731
2686,0.01300828990151,8702.327230598
2687,0.01301503319388,8703.31573732
2688,0.01302177686739,8704.302068082
2689,0.01302852092234,8705.286224075
2690,0.01303526535907,8706.268206493
2691,0.01304201017787,8707.248016535
2692,0.01304875537909,8708.225655402
2693,0.01305550096302,8709.201124752
2694,0.01306224693001,8710.174416787
2695,0.01306899328036,8711.145548466
2696,0.01307574001439,8712.114513606
2697,0.01308248713244,8713.081313387
2698,0.01308923463482,8714.045948992
2699,0.01309598252186,8715.008421602
2700,0.01310273079388,8715.9687324
2701,0.0131094794512,8716.926882582
2702,0.01311622849416,8717.882873349
2703,0.01312297792307,8718.836702254
2704,0.01312972773826,8719.788370424
2705,0.01313647794006,8720.737888893
2706,0.01314322852879,8721.685252529
2707,0.01314997950479,8722.630462441
2708,0.01315673086839,8723.573516477
2709,0.0131634826199,8724.5144223
2710,0.01317023475967,8725.453177934
2711,0.01317698728801,8726.389784551
2712,0.01318374020527,8727.324243318
2713,0.01319049351177,8728.256555412
2714,0.01319724720785,8729.186722011
2715,0.01320400129384,8730.114744303
2716,0.01321075577006,8731.040623488
2717,0.01321751063686,8731.964360767
2718,0.01322426589457,8732.885942801
2719,0.01323102154353,8733.805398663
2720,0.01323777758406,8734.722715582
2721,0.01324453401651,8735.637895054
2722,0.0132512908412,8736.550938242
2723,0.01325804805849,8737.461846308
2724,0.01326480566871,8738.370620412
2725,0.01327156367218,8739.277261719
2726,0.01327832206927,8740.181771396
2727,0.01328508086029,8741.084150618
2728,0.0132918400456,8741.984402593
2729,0.01329859962553,8742.882514469
2730,0.01330535960042,8743.778508512
2731,0.01331211997063,8744.672376649
2732,0.01331888073648,8745.564120045
2733,0.01332564189832,8746.453739862
2734,0.01333240345649,8747.341237268
2735,0.01333916541135,8748.22661343
2736,0.01334592776323,8749.109869518
2737,0.01335269051248,8749.991006705
2738,0.01335945365944,8750.870015176
2739,0.01336621720447,8751.746917523
2740,0.0133729811479,8752.62170373
2741,0.01337974549009,8753.494375507
2742,0.01338651023138,8754.364935297
2743,0.01339327537212,8755.233376591
2744,0.01340004091267,8756.099711614
2745,0.01340680685337,8756.963936772
2746,0.01341357319457,8757.826053218
2747,0.01342033993662,8758.686062111
2748,0.01342710707988,8759.543964594
2749,0.0134338746247,8760.399761836
2750,0.01344064257142,8761.253454988
2751,0.01344741092041,8762.105045221
2752,0.01345417967202,8762.954533717
2753,0.0134609488266,8763.801906832
2754,0.01346771838451,8764.647193542
2755,0.0134744883461,8765.490381956
2756,0.01348125871173,8766.331472988
2757,0.01348802948175,8767.170467781
2758,0.01349480065653,8768.007367485
2759,0.01350157223642,8768.842173245
2760,0.01350834422179,8769.674886209
2761,0.01351511661298,8770.505507525
2762,0.01352188941037,8771.334038378
2763,0.0135286626143,8772.160479885
2764,0.01353543622515,8772.984824831
2765,0.01354221024327,8773.80709016
2766,0.01354898466903,8774.627269424
2767,0.01355575950278,8775.445363764
2768,0.0135625347449,8776.261374322
2769,0.01356931039575,8777.075302242
2770,0.01357608645568,8777.887148672
2771,0.01358286292508,8778.696914768
2772,0.01358963980429,8779.504601689
2773,0.0135964170937,8780.310215201
2774,0.01360319479366,8781.113730872
2775,0.01360997290454,8781.915185922
2776,0.01361675142672,8782.714566178
2777,0.01362353036055,8783.511872767
2778,0.01363030970642,8784.307102965
2779,0.01363708946469,8785.100265225
2780,0.01364386963573,8785.891357155
2781,0.01365065021991,8786.680379882
2782,0.01365743121761,8787.467334536
2783,0.01366421262919,8788.252222254
2784,0.01367099445504,8789.035044177
2785,0.01367777669551,8789.815801447
2786,0.013684559351,8790.594495211
2787,0.01369134242187,8791.37112663
2788,0.0136981259085,8792.145696738
2789,0.01370490981126,8792.918190529
2790,0.01371169413053,8793.688640042
2791,0.0137184788667,8794.457031472
2792,0.01372526402013,8795.223365937
2793,0.0137320495912,8795.987644557
2794,0.0137388355803,8796.749868456
2795,0.01374562198781,8797.510038754
2796,0.0137524088141,8798.268156579
2797,0.01375919605956,8799.024223063
2798,0.01376598372456,8799.77823934
2799,0.01377277180949,8800.530208761
2800,0.01377956031474,8801.280116995
2801,0.01378634924068,8802.027988522
2802,0.0137931385877,8802.773814193
2803,0.01379992835619,8803.517595121
2804,0.01380671854653,8804.259332421
2805,0.0138135091591,8804.99902721
2806,0.0138203001943,8805.736680608
2807,0.01382709165251,8806.472293745
2808,0.01383388353411,8807.205867753
2809,0.0138406758395,8807.937407054
2810,0.01384746856907,8808.666890645
2811,0.0138542617232,8809.394352801
2812,0.01386105530229,8810.119780141
2813,0.01386784930672,8810.843173785
2814,0.01387464373689,8811.564530714
2815,0.01388143859319,8812.283859989
2816,0.01388823387601,8813.001158716
2817,0.01389502958574,8813.716428099
2818,0.01390182572279,8814.429669242
2819,0.01390862228754,8815.140883252
2820,0.01391541928039,8815.850071242
